Kaj je to črno in na vrhu stopnic? Tetraplegik ki gasilce čaka :). Rada imam črn humor. #sopotnic,Positive
@leaathenatabako Res je... Ženske sploh ne morete biti debele,Neutral
Zadnja Deloittova raziskava je potrdila Realovo kupno (pre)moč. http://t.co/zsG7X8LZj,Neutral
Šport - Arsenal je za velike denarje opremljevalca Nike zamenjal za Pumo | Dnevnik: London - Vodilna ekipa ang... http://t.co/J6QZcQ78e,Neutral
Vrhunec je po oceni Kuštrina soodgovoren za korupcijsko početje v UKC Ljubljana. http://t.co/xLEQCcM9I,Negative
@Moj_ca ti me na profilki samo v oči poglej pa ti bo vse jasno #problemi @leaathenatabak,Neutral
Občina Dobrepolje je 1. #SLO občinaki je pristopila k #ihelp projektu saj želijo skrajšati čas reševanja svojih občanov v nujnih primerih,Neutral
@GalaAine Zanimivo nisem vedel da tantrična masaža vključuje tudi sado-mazo varijante... :,Neutral
Prispevek našega sodelavca Maria Plešeja o znanstvenici &amp; dobrotnici Mariji B. Bernik na Časniku: http://t.co/lxp1lOepf,Neutral
Grims: Obsodba zločinov SDV bi bila »edino evropska« | Reporter.si http://t.co/RKpfLI4exU via @RevijaReporte,Neutral
Jankovićeva obstrukcija dela mestnega sveta se nadaljuje | Zapustil je sejo četrtič zapored jo vodi podžupan,Negative
Prej sem gledala predvsem na to kako bom dovolj zaslužila za penzijo zdaj živim predvsem za danes. #sopotnic,Negative
Strma rast prodaje proizvodov pod trgovsko blagovno znamko http://t.co/bxmgrKn13y #nakupi #lidl #hofer #mercator #spar #tus #eurospi,Positive
Tista neskončna nadležnost prepada med jasnostjo v glavi in nejasnostjo ki pride ven iz ust,Neutral
@DominikStrakl Bojda vnaprej napovedan sestanek,Positive
Se zgodi da kdo kar prime za voziček in me odpelje čez cesto. Kot bi vas nekdo prijel za roko in vas odpeljal! #sopotnic,Neutral
@JernejPavlin je zašel v vodeki se ji reče laž.Župan se je po 15 uri opravičil ker ima srečanje s predsedniki vseh 17 četrtnih skupnosti,Negative
@JernejPavlin je zašel v vodeki se ji reče laž.Župan se je po 15 uri opravičil ker ima srečanje s predsedniki vseh 17 četrtnih skupnosti,Neutral
RT @Val202: Se zgodi da kdo kar prime za voziček in me odpelje čez cesto. Kot bi vas nekdo prijel za roko in vas odpeljal! #sopotnic,Positive
Objavljena najboljša teksta prvih Urnih zgodb! #urnezgodbe http://t.co/KaC9WhUBMr http://t.co/PkJFOfAEP,Neutral
@nezapavcic to ja sam ti bos to vrhunsko nardila :,Positive
@nezapavcic to ja sam ti bos to vrhunsko nardila :,Positive
@bibabuba12 @bosstjanz @Jure_Bajic @TjasaSeme Enkrat se bo partner moral odločiti med mamo in tabo. Naj se modro odloči ;,Neutral
Vsak vlomilec med delom misli na psičke. In vidrice. In pandice. Itak!  Piše Ada Černoša #urnezgodbe http://t.co/KaC9WhUBM,Negative
Želim si da bi prsti začeli delat. Zadovoljna sem pa tudi s tem kar lahko delam zdaj. Upam pa seveda še na kakšen majhen čudež. #sopotnic,Positive
Želim si da bi prsti začeli delat. Zadovoljna sem pa tudi s tem kar lahko delam zdaj. Upam pa seveda še na kakšen majhen čudež. #sopotnic,Positive
@Che27Che hahahaha včasih pomaga res je ))) @leaathenatabako @Moj_c,Neutral
@Nelly_Fox Ojej :/ Trenutno sem poskusni zajec v kombinaciji hrastovo lubje in smrekovo mazilo. Kortizonov in kemije vrh glave :,Negative
RT @rokpikon: @JernejStromajer @petrasovdat če si sam plačaš kosilo ni nikogaršnja stvar. če ti davkoplačevalci plačajo potovanje je za v,Negative
@crnkovic Evernote je ZAKON! :) Ni kej niti "Getting Started" nisem rabil mi je že vse jasno (uporabljam ga na Win XP) cc: @evernot,Positive
RT @InternetWeekLJ: Uff jutri bo vroče: Behind the Scenes of Billion Mobile App Downloads (Luka Renko Outfit7). Več na: http://t.co/VfZrh,Positive
RT @JozeJos: Koalicija je že v takem močvirju da jih še dominantna medijska trobila ne morejo več reševati. Ko pokrivajo eno svinjarijo ra,Negative
@MladenPrajdic uf nas je... Kaj pa je vprasanje? @jurepasekure @andrazk @gandalfa,Neutral
@tetapoli Lanska sezona je bila epic. To ponovit je totalen podvig. @TinaMaz,Positive
@tetapoli Lanska sezona je bila epic. To ponovit je totalen podvig. @TinaMaz,Positive
@jurepasekure licencne prodajam sele od sept 2012. in ja kar nekaj jih je :,Neutral
I'm at Posest druzine Franko (Cerklje ob Krki) http://t.co/66qHdKAxp,Positive
Kako osvoboditi gandžo http://t.co/6WxqIKHYP,Neutral
Kako osvoboditi gandžo http://t.co/6WxqIKHYP,Neutral
RT @galar: Preden komentiraš poslušaj do konca! :) http://t.co/TfB53UsQN,Neutral
@jurepasekure @databoxHQ @davorin oni so se bootstrappali :) trust me sem bil z njimi x,Neutral
RT @NatasaProdanMia: stvari se kar začnejo dogajat.... meni se pa ne da — vecchi,Neutral
RT @juremes: UTD iz treh perspektiv: progresivne konzervativne in libertarne. http://t.co/wSFUqgqOI,Neutral
Prijavi se na storitev #VklopiPrihranek in privarčuj do 40% cene elektrike. Več na http://t.co/JzK4sTw16,Positive
Rekli so da Ivana Stanković ne bo da pride Bane pa da vidimo kdo bo res. :)  LIVE nao http://t.co/zZNETopWio via @MMtvi,Neutral
Začenjamo glasbeni večer: Caetano Veloso &amp; David Byrne mini koncert #zdajsevrt,Positive
Začenjamo glasbeni večer: Caetano Veloso &amp; David Byrne mini koncert #zdajsevrt,Positive
Gabriela Babnik ob stoletnici rojstva Vitomila Zupana http://t.co/4zMebMO2n,Neutral
Na voljo 1 vstopnica za Silence danes zvečer. Gallusova ob 19.30 parter v moji cenjeni družbi. Če te zanima me poklikaj. :,Neutral
Vas mika da bi del studija opravili v tujini? Potem je EFz vec kot 90 partnericami fakulteta za vas! #EF_20razlogov  Se vidimo 14. 2. :,Neutral
Povečana aktivnost v bližini 'Klinika za male živali'. Več na: http://t.co/Wa24TFX4hi. #ljubljana #ljr,Neutral
Js lačen vi pa vsi neki s hrano. Pssst ;,Neutral
Na Facebook-u sem objavil 39 slik v albumu Vigilija ob Nedelji Svetega pisma 2014 - za Etiopijo. http://t.co/2BgbpGERJ,Positive
Mesečno srečanje DMS: B2B marketing - današnji hashtag je #marketingslo,Neutral
RT @ZigaF: Glede na tole bo @TeamSlovenia eden lepših v Sočiju http://t.co/V1KjmpjOK,Positive
@Mojcica83 po sliki sodeč zelo ;) hvala da še poveš :,Positive
Najboljš je pomagat RT @_Inja_ Tisti ki me je spomnil na googlov street view je kriv da bom zabluzila celo popoldne :) A veš @strupko :,Negative
"@karmennovak: V @BAZILIKA_ imajo odličen avokado/humus/špinača senvič. Omnom. #epp http://t.co/1HIOKE1hUg" rt samo zato ker je #epp ku,Positive
@merineseri v nju đersej bi blo super ;,Positive
Kdo pa je pričakoval da bo "obrambni" minister JNAkič skrbel za Slovensko vojsko? To ni nikoli bila njegova namera niti intimna,Neutral
Na vrhunsko prvomajsko križarjenje (zagotovljeno skupinsko) do Istanbula se bomo odpravili z najnovejšo ladjo -... http://t.co/q03mOfR1i,Positive
Na dolenjski avtocesti je med priključkoma Dobruška vas in Smednik promet proti Obrežju oviran zaradi razsutega tovora,Neutral
VSO v Krškem Bela knjiga slovenske osamosvojitve in slovenska pesem http://t.co/JawRuOv7c,Positive
VSO v Krškem Bela knjiga slovenske osamosvojitve in slovenska pesem http://t.co/JawRuOv7c,Positive
@gcuzak Najdete ga pod @HvalaP le še v večjo aktivnost ga moramo prepričati ;,Neutral
@gcuzak Najdete ga pod @HvalaP le še v večjo aktivnost ga moramo prepričati ;,Neutral
@PolonaC res nima (je pa velik korak zanjo) in film je res precenjen (kar pa še ne pomeni da ni dober,Negative
@adria_airways sem mislila da mamo Adrio zato "da se lahk vozimo" (by Tajnikar). Bi pa ja kak drug avion posla,Negative
@suzana1955 V SLO je že kar nekaj komunal s takim sistemom,Neutral
@suzana1955 V SLO je že kar nekaj komunal s takim sistemom,Neutral
RT @petrasovdat: @adria_airways sem mislila da mamo Adrio zato "da se lahk vozimo" (by Tajnikar). Bi pa ja kak drug avion posla,Neutral
Tako malo nas je pa toliko odličnih zimskih športnikov. Kako nam uspeva? Poglejte #Danes 19.30 @PlanetTV s Francijem Petkom in Petro Majdi,Positive
Tako malo nas je pa toliko odličnih zimskih športnikov. Kako nam uspeva? Poglejte #Danes 19.30 @PlanetTV s Francijem Petkom in Petro Majdi,Positive
RT @gcuzak: Trženje v Trimu dobi cca 1% prodaje med brati nekaj čez 1m€. #marketingsl,Neutral
@Bicikelj @uporabnastran Popravil hvala za informacijo,Positive
Okej zame je bilo za letos čisto korektno dovolj mraza,Negative
Prvak SD Igor Lukšič potrdil da bo dal soglasje h kandidaturi za evroposlanc,Neutral
Mobilno omrežje 5G za prenos filma v eni sekundi! http://t.co/oAxwjjSnQ,Neutral
RT @JJansaSDS: VSO v Krškem Bela knjiga slovenske osamosvojitve in slovenska pesem http://t.co/JawRuOv7c,Neutral
@zlatasredina Vidim da sporo pamtite i brzo zaboravljate! Tu preberite kaj se je dogajalo pred 1letom! http://t.co/loeem5ENjf @lucijausa,Negative
Word of advice: za prvo smučanje malčka naj smučke ne bodo do brade ampak največ do prsi. Jaz sem naivno verjel prodajalcu. :,Negative
@PrinasalkaZlata @TvslV @zzTurk Pliz mislim da bi bilo kul če mu @TamaraVonta zapoje Lastovko (http://t.co/l9u65zatbr,Positive
@illegall_blonde Še meter snega pa bo ;,Positive
@illegall_blonde Še meter snega pa bo ;,Negative
@zlatasredina Poglejte v SSK kaj pomeni beseda zvečer upoštevajte da je bilo to v začetku januarja in poglejte skozi okno. @lucijausa,Neutral
@StojanPovh Njemu moraš skoraj opravičiti. Zvonijo ali zvenijo mu zvonovi v glavi,Negative
@jkmcnk Kolega berete mi misli ;)  @STA_novic,Neutral
@Flajschman @KarmelinaHu Ne ne šel je čuvat vnuka. Privat dopust torej. :,Positive
Pa še to: izdatno pomoč pri filmu o @ZlataLisica mi je ponudila superprikupna @anakobal_kobe #FotoKlavdijaŽitnik http://t.co/MDid2DGVb,Positive
RT @miha_misic: Za 50 let @ZlataLisica smo "na novo" pobarvali posnetke...nosamo prave barve smo dali.29.1.21h-&gt;TVS2...#glej_povej http:,Positive
@NenadSenic @ninagaspari Račun za toplpto je "riddle inside a mystery wrapped insisde an enigma". 30% cene je pavšal na kvadraturo. Baje,Negative
@MiranStajerc @KarmelinaHu Nič skrbet. Se je šel relaksirati v Egipt. Se oglaša vsake tri dni. Tam je bolj normalno kot v SLO,Positive
Vsebin ima vsaka firma na pretek le skrita je. Recimo v mailih podporne prodajne službe. Fedja iz NiceLabel #marketingsl,Neutral
Ok denarja ni za obnovo mostov (nevem sicer zakaj plačujemo ceste) ampak kako so vsi mostovi postali problematični v roku enega tedna,Neutral
Ups...včasih zvezdnice pokažejo preprosto vse. Mislite da to počnejo nalašč,Negative
Ups...včasih zvezdnice pokažejo preprosto vse. Mislite da to počnejo nalašč,Neutral
Murskosoboški policisti so posumili da je vozilo upravljal 25-letni stari znanec policije za katerim je... http://t.co/jXwc5O5ps,Neutral
RT @SpletnaMladina: Silence koncertirata le vsakih nekaj let. In če že stopita na oder so njuni nastopi razprodani. http://t.co/u26MkRGjJ,Positive
@visnya Ahaha :D no ja ... sej ljudje imamo res različne okuse :,Neutral
@SimonKotnik1 @mmojca5 Hm ne poznam Krškega. A ta naslov je Raka: Leskovška cesta 27/A Krško? Najbrž ni tako daleč,Negative
Umrl že tretji Marlboro mož? Kaj pa?  Azbest onesnaženost zraka bližina megaceste bližina toplarne pesticidi pršice alergeni kajenje,Negative
@jurepasekure ja... @davorin je postavu vse s svojim "kesem,Neutral
Prvo srecanje prezivelih po koncu sveta (@ Cankarjev Dom / Cultural And Congress Centre w/ 4 others) http://t.co/g9WqlnKke,Neutral
'Cankarjev Dom / Cultural And C...' je aktualna lokacija na #4sq. Več na: http://t.co/X1cdDxQqbG. #ljubljana #ljr,Neutral
@ales_gantar kap ki te rukne ko pride prva položnica za davek od mega novega nepremičninskega :,Negative
Moja ponev je lahko tudi toaster #improvizacij,Positive
RT @Dnevnik_si: Horvat Petrovčičeva vložila tožbo proti Romanu Leljaku http://t.co/Qlr6XsvG1,Negative
.@mitjakolbe Sodelovanje marketinga in prodaje je nujno da smo lahko uspešnejši #marketingsl,Positive
.@mitjakolbe Sodelovanje marketinga in prodaje je nujno da smo lahko uspešnejši #marketingsl,Positive
IT rešitve postajajo centralni živčni sistem podjetja. Mitja Kolbe Špica. #marketingsl,Positive
RT @myladay: Kako je lahko predsdnik stranke nekdo ki gleda samo na svoje interese? Ime naj vstavi vsak sam ___,Negative
@Mojcica83 sej nism tolk prepričan ker je ena ura že mimo ;,Neutral
@NinaGray_ Aaa ti ga tm gledaš. =) Jennifer je povsod dobra. =,Neutral
Samokritika https://t.co/7hFBLHHs1,Neutral
RT @marketingslo: .@mitjakolbe Sodelovanje marketinga in prodaje je nujno da smo lahko uspešnejši #marketingsl,Positive
RT @marketingslo: .@mitjakolbe Sodelovanje marketinga in prodaje je nujno da smo lahko uspešnejši #marketingsl,Positive
@pengovsky I wish ;) ... da bi bili tega sposobni :,Neutral
Zgleda da je tud na twitterju dobra sirota. Nikomur več tle ne povem da obstaja street view in da bo predstavitev slovenskega v četrtek ;,Negative
Bistvo novic kje je kaj sokantno groznega ne gledam vec. #poptv #novinarji  mrhovinarji,Negative
Lahko bi naredili daljsi pogovor z nasimi smucarji ne kje pa je prevec lepo. #popt,Negative
Mogoče mal preveč resno jemljem ljudi ;,Negative
@MMilena #mostovi ja na popteveji so mel strokovnjaka za zastoje in obvode pred lcd tacskrinom.,Neutral
LOL Igor… tukaj pa se je "politična higiena" malo ponečedila kajne? Koliko strankarskih prvakov kandidira za EP? http://t.co/o7GXRZnfk,Negative
Elemental pravjo "priroda je ljepa al zajebano društvo" ŠKODA!!! http://t.co/DVjyM476C,Negative
@pengovsky @NenadSenic @ninagaspari cesa ne stekate. A je kdo ze videl znanstveni dokaz da tisti merilniki res merijo to kaar trdijo,Negative
@NinaGray_ Jaaaa tolk je normalna. xD Pa dejansko jé. Like hrano. =,Neutral
@24ur_com Kot "pravi social demokrat" ve da ni vse v denarju... nekaj je tudi v zlatih palcah in nepremičninah! Plačica moja evropska..,Negative
@Adornoisdead To pa je strasljivo,Negative
V Tržiču padajo bele snežinke,Neutral
V Tržiču padajo bele snežinke,Positive
"Naslednja velika stvar v katero trdno verjamemo pa je nedvomno Internet stvari. T.i. M2M - »machine to machine«... http://t.co/r5gM2LlZk,Neutral
lol. @strankaSD si je premislila glede Aerodroma.. Kaj delajo volitve.. :),Neutral
Ob 20h kratki igrani filmi AGRFT v Kinošišk,Positive
"Naslednja velika stvar v katero trdno verjamemo pa je nedvomno Internet stvari. T.i. M2M - »machine to machine«... http://t.co/eqyRdst8w,Neutral
RT @RTV_Slovenija: Ob 20.00 na TVS 2 nem.film Hannah Arent. Po njenih poročanjih je nastalo kontroverzno delo Eichmann v Jeruzalemu: poroči,Neutral
RT @RTV_Slovenija: Ob 20.00 na TVS 2 nem.film Hannah Arent. Po njenih poročanjih je nastalo kontroverzno delo Eichmann v Jeruzalemu: poroči,Neutral
RT @darkob @zzTurk #FDV tudi ni več privlačna po javnem razkritju dolgoletne aktivnosti Zdenka Roterja &amp;amp; co. Komunistom najbolj sed,Negative
@ales_gantar ti a obstaja kakšna statistika koliko jih sploh preživi take vrste inkarnacije :-O ... upam da nisem kakšna izjema :,Neutral
@ales_gantar A si ga ze gledal al beres z listka:)) ,Neutral
@ales_gantar A si ga ze gledal al beres z listka:)) ,Neutral
RT @lucijausaj @JozeBiscak @MarijaDrenovec Tud Zemljarič nič kriv Kučan Stanovnik partija Lukšič Janković nič pravzaprav kri,Neutral
RT @JozeBiscak: RT @lucijausaj @JozeBiscak @MarijaDrenovec Tud Zemljarič nič kriv Kučan Stanovnik partija Lukšič Janković nič pravzap,Neutral
"Ne vračamo se nazaj samo v ideološkem smislu temveč tudi v gospodarskem socialnem pravnem v izobraževanju itd.“ http://t.co/v5bQtHFhy,Negative
@iRomana ampak dobesedno sramezljivo:,Negative
@merineseri sem predjed ker te dolgo ni :,Negative
@merineseri sem predjed ker te dolgo ni :,Neutral
RT @BlogSlovenija @lucijausaj Ta tvit je pa tak kot da ti nekdo z medom namaže srce  @JozeBiscak @RevijaReporte,Positive
RT @darkob @drVinkoGorenak Res je. UDBA ni imela Iona Pacepo. Ion Pacepa je spregovoril ko je to bilo smrtno nevarno. UDB-ovci pa nočej,Negative
Čestitke Salonit Anhovo za zmago v finalu Pokala Slovenije čestitke @OKCalcit za odlično predstavo! #volleybal,Positive
@petrasovdat Sorry. Me je zmotila trditev o" turizmu". Na nobeno službeno pot ne grem kot turist. @NusaZaj,Neutral
RT @juremes: Igor bo predsednik vladne stranke evropski parlamentarec profesor na faksu… ker lahko. Ker politološki učbeniki ob tem fenom,Neutral
@ursahrovat tisto poznaš da bi blo fajn tudi pri puncah tko? Rečeš moja in se ti vsi ostali umaknejo ;,Neutral
@darkob @zzTurk Nekje sem prebral: Kako se znebiš groznega šefa. Da mu pomagaš pri napredovanju. Dejmo te bedake kar izvozit,Negative
@TelekomSlo Zdejla imate 241 baznih LTE aneda,Neutral
@RomanJakic @aleshojs oba sta lahk sam tih - in upata da bosta lahk še dolg uživala na naš račun @NusaZaj,Negative
It takes one to know one. To jim dam čist prav,Positive
RT @petrasovdat: @RomanJakic @aleshojs oba sta lahk sam tih - in upata da bosta lahk še dolg uživala na naš račun @NusaZaj,Negative
7x polpenzion za dve osebi -  izklicna cena 1 €! Koga zanima? Več na tem linku: http://t.co/6jzPTxvLLS€ http://t.co/irSn5mV3Z,Neutral
'Kino Šiška' je aktualna lokacija na #4sq. Več na: http://t.co/w3zU4xEGVS. #ljubljana #ljr,Neutral
@petrasovdat Neprijaznost v katerikoli obliki konverzacije mi ni všeč. Moj TW z vami je bil želja pojasniti s čim me je zmotil @aleshojs ,Neutral
@VTegov davkoplačevalcev. tud tebe @TanjaJesensek @RomanJakic @aleshojs @NusaZaj,Neutral
Lahko si že ogledate Justice League: War polni film http://t.co/AKLIRbFQm6 via @youtub,Neutral
Tehnologijo uporabljajte modro in le toliko da boste imeli več časa za svojo osebno in duhovno rast. http://t.co/e5IIAxqqc,Neutral
RT @STA_novice: Bratuškova: Vlada trdo dela za zagon gospodarstva http://t.co/d9l8ssiyl,Positive
RT @STA_novice: Bratuškova: Vlada trdo dela za zagon gospodarstva http://t.co/d9l8ssiyl,Positive
Skupine na odbojkarskem SP na Poljskem. Težka skupina za Srbijo. Za koga boste navijali? http://t.co/fDgqzmHpf,Negative
@MaEnTgAeL ja folk se ful srečuje v temnicah... no saj je Slo res vedno večja temnica to je pa tudi res :))) @PlanetSiolne,Negative
RT @ACHVolley: Skupine na odbojkarskem SP na Poljskem. Težka skupina za Srbijo. Za koga boste navijali? http://t.co/fDgqzmHpf,Negative
#BlueJasmine Končno,Neutral
@vecer Samo da potem ne bo jamral. Ni pač Petra Majdič,Negative
Ta petek ... Vsi bomo tam ... Pridi še ti! http://t.co/OdEZBVg3y,Neutral
@MihaelahL @UrosUrbanija @PlanetTV Tole je pa že malo ksenofobično....,Neutral
Od jutri dalje jutranje sklece delam na prstih na rokah. Olimpijada se namreč nezadržno približuje :) #slochi #navijač #zvijamPrst,Positive
@frizzzby Včasih so hvaležni včasih se mi zdi da jim je neprijetno pa so preveč vljudni včasih me pošljejo v kurac :,Negative
Mestni svet vendarle z dvotretjinsko podporo sprejel osnutek sprememb ki bodo omogočile nadzor javnosti in preglednost dela MOL,Neutral
Bravo država! http://t.co/CjAZwLxUX4 Prepovejte še hojo! Skrajni čas,Negative
RT @union_olimpija: V sredo ob 18.00 v Bandirmi: Banvit - Union Olimpija TV prenos: Šport TV #olimpija #eurocup #LAST3,Positive
RT @JernejPavlin: Mestni svet vendarle z dvotretjinsko podporo sprejel osnutek sprememb ki bodo omogočile nadzor javnosti in preglednost d,Neutral
RT @JernejPavlin: Mestni svet vendarle z dvotretjinsko podporo sprejel osnutek sprememb ki bodo omogočile nadzor javnosti in preglednost d,Neutral
Zakaj je ženskam tako težko dopovedat da je ne bi zamenjal z mimoidočo če le pohvališ zadnjico le-te? #dilemadneva #razbijamsiglav,Neutral
Zakaj je ženskam tako težko dopovedat da je ne bi zamenjal z mimoidočo če le pohvališ zadnjico le-te? #dilemadneva #razbijamsiglav,Negative
@IvanaThinksPink je kul za podlago sminka se ne zbrise tko hitr ampak mooras dat kaj ce to!! ,Positive
@zballe mlad si še... moraš se naučit kaj je pametno in kaj ne... ;,Positive
@zballe mlad si še... moraš se naučit kaj je pametno in kaj ne... ;,Negative
@dLOOKman kdo? :,Neutral
@petrasovdat Sorry ne rabim še te še ene demonstracije tega. Poglej kje smo! Dost mam! @lajnar_EU @RomanJakic @aleshoj,Negative
"Skrb" za slovenske svinje - Slovenija je res čudna država kot kaže nam morajo v Bruslju povedati celo to kako... http://t.co/s7YMopJoK,Negative
@Razdelilec as kej spal čez dan,Neutral
I'm at Mr. Pet (Ljubljana) http://t.co/TffeulKmY,Positive
A se plačuje dohodnina na obresti,Negative
@petrasovdat Ta dejstva me drago stanejo. Tudi tebe. Pa saj veš več kot jaz... @lajnar_EU @RomanJakic @aleshoj,Negative
@NeuroVirtu a TV SLO 2 še obstaja čez delavnik. Sem mislil da samo prek vikenda a la sport:-,Neutral
@Razdelilec jst pa stražo držim Silence iz CD. Absolutno neprava glasba za bit nezasanjan,Neutral
@anjalorenzetti @toplovodar @miharejc kva me briga. A veš kok enga blata prnese na startaskah v bajto. Kdo bo pa pucu za njim,Negative
@karolina83 Ja to sem enkrat gledal in je bilo še boljš! Tisti ples ko svatje naredijo vlakec. SUPER,Positive
@miharejc tale je Top 3 še sreča da bodo preprečili to grozo ki se dogaja v Wagrain-u Whistler-ju in podobnih "hudičevih" kraji,Neutral
@juremes @matino667 pa kupone za izdihan CO2 uvest. btw a se je nas kolesar @MarkoPavlisic za kaj oglasil v zvezi z anti #mtb zakonom,Neutral
@juremes @matino667 pa kupone za izdihan CO2 uvest. btw a se je nas kolesar @MarkoPavlisic za kaj oglasil v zvezi z anti #mtb zakonom,Neutral
@JureKosir Peytona cuvajo hujse kot kocevskega medveda. :,Positive
@clarity99 na banki so mi povedali da je davek za vrednosti obresti nad 1000€ 25% davek,Neutral
@clarity99 na banki so mi povedali da je davek za vrednosti obresti nad 1000€ 25% davek,Neutral
@anjalorenzetti @toplovodar @miharejc ne rin vame k sm nestabilen:) pa niti omenil nisem olstark. Da veš,Negative
@NatasaMulec Malo več resnosti prosim! #priprave @leaathenatabak,Positive
No zdej pa bo! Kraljestvo. Mora bit,Positive
Zakaj potrebujete jutrišnje Finance http://t.co/CF7eAqipg,Positive
Neki frišenga bo v februarju :) http://t.co/mANR538uA,Neutral
Neki frišenga bo v februarju :) http://t.co/mANR538uA,Positive
Je to res Dadi daz? Ali samo njegov dvojnik Dadi daSS?:) http://t.co/eyxlJ2VJp,Neutral
@petrasovdat o lejo vplivnica a mi boš dala avtogram naslednjič? ;) Pa nehi že delat a nimaš nič mačka od včeri? Happy BD za nazaj **,Positive
@petrasovdat o lejo vplivnica a mi boš dala avtogram naslednjič? ;) Pa nehi že delat a nimaš nič mačka od včeri? Happy BD za nazaj **,Positive
@DarkoAP To že ampak v 8-ih minutah od živjo do poljubljanja v naslednjih 5-minutah pa že...poroka? #temp,Neutral
Kako bo s kolesarjenjem po mestu? Bo treba vinjeto registracijo in takso za uporabo kolesarskih stez plačat? Da ne bo samo v naravi sranja,Negative
Vikend nas je razvajal s soncem…pred nami pa je nov teden ki nas lahko preseneti tudi s snežinkami. Na kakšen... http://t.co/x9V70jdsM,Positive
Mnogi ogorčeni komentarji na naš posvet o spravi me še bolj prepričujejo da je stvar potrebna. http://t.co/WnVZ8vgNj,Neutral
Če bi izbiral s katerim košarkarjem iz #ABALiga bi šel na pivo ali pet bi bil to brez dileme Todor Gečevski. Prava legenda,Positive
@MarkoPavlisic @juremes @Matino667 joj.. upajmo da se bo kaj ;,Neutral
Odbojkarji Salonita so v finalu slovenskega pokala s 3:2 premagali Calcit. http://t.co/3O242SVHN,Neutral
Mestni svetniki MOL potrdili osnutek sprememb poslovnika ki ureja snemanje sej http://t.co/8Y9vNscwC,Neutral
Mestni svetniki MOL potrdili osnutek sprememb poslovnika ki ureja snemanje sej http://t.co/8Y9vNscwC,Neutral
@johnko89 mislm s čemerkoli od navedenega :,Neutral
@ItaqRina taki iTunes pogledi blagodejno vplivajo na razvijalca čestitk,Positive
@gregorzakelj Kosmos pardo,Neutral
@VJularic Da da prošle godine sa drugarom kod Parlamenta (LJ) poslednji put ... Vidim ja nekog visokog matorog čoveka i shvatim da je on :,Neutral
Pridem na balkon... in potem ni vse skupaj nič. Jah tut prou. Kr' neki.  #zmenekNaSlep,Negative
Pridem na balkon... in potem ni vse skupaj nič. Jah tut prou. Kr' neki.  #zmenekNaSlep,Negative
@miharejc @lajnar_EU Poudarek je na "nerazvitem":-)),Negative
@NusaZajc ne sam to ma tud šoferko :) @steinbuc,Neutral
@ursahrovat pa pri fantih ni tko hudo. Pr men recimo nc ne reces pa se ze vse umaknejo ;,Neutral
@Celjan_master jaz sem tri dobil..,Neutral
RT @petrasovdat: @lajnar_EU res to me neskončno manj moti v primerjavi s tem kaj delajo z našim denarjem @R_E_D_A_R @RomanJakic @aleshoj,Negative
@Katjusa12 @vinkovasle1 @MSalberger @lucijausaj @RomanLeljak to je bilo pod pasom:_,Neutral
Malo smo s fanti preverili stanje za soboto (1. februar ) in ugotovili da imamo za avtobusni izlet na koncert... http://t.co/uz0bM07Yx,Neutral
@StudioCity_ ne veliko vse stranke pri nas so lev,Neutral
@StudioCity_ ne veliko vse stranke pri nas so lev,Negative
@darinkabunjevac Sori linka ne morem poslati na DM. Glej točko 5.4. http://t.co/8ZlvrqLeF,Neutral
A smo bili ze kdaj tako retro kot sedaj? #samovprasa,Neutral
RT @mcepin: Mnogi ogorčeni komentarji na naš posvet o spravi me še bolj prepričujejo da je stvar potrebna. http://t.co/WnVZ8vgNj,Neutral
RT @mcepin: Mnogi ogorčeni komentarji na naš posvet o spravi me še bolj prepričujejo da je stvar potrebna. http://t.co/WnVZ8vgNj,Negative
Tako da je dosti možnosti da bom moral iti v kratkem v Derby (UK) nanjo pazit kar jaz (ker teta ne more manjkati v službi toliko časa) 2/,Neutral
@alescasar Super bom hvaležna. @miskasmetiska @streetof @5kas,Positive
Torej 5 mrd je smotrno porabljenih? Če je to res jih dajmo pa še naslednjih 5. Dobro vložen denar vedno prav pride. #bucibu,Negative
A so pri Smučarski zvezi Slovenije res fuknjeni da je kaj al so pijani? Vanessa po pravilih v Soči? http://t.co/LTaX0VHQyo (via @24ur_com,Negative
@Che27Che Ne vedno so (redke) izjeme. Na javnih mestih ko "tarča" ki kamero vidi ima @Korljan prav reče se "Ne komentiram!" In odideš,Negative
@Che27Che Ne vedno so (redke) izjeme. Na javnih mestih ko "tarča" ki kamero vidi ima @Korljan prav reče se "Ne komentiram!" In odideš,Neutral
@Che27Che @Korljan Takšen sogovornik oz. njegova zgodba mora biti v interesu javnosti kar Zemljaričeva brez dvoma je,Neutral
A city izgublja naboj malo medlo:,Neutral
A city izgublja naboj malo medlo:,Negative
@vzivo_si Je kar pridite,Positive
Vseljudsko vlaganje kazenskih ovadb proti političnim in gospodarskim tajkunom | http://t.co/0fRF8jeSxc Ljutomer http://t.co/Z3DCBZCTU,Negative
Vseljudsko vlaganje kazenskih ovadb proti političnim in gospodarskim tajkunom | http://t.co/0fRF8jeSxc Ljutomer http://t.co/Z3DCBZCTU,Negative
evo komentar za enkrat te dni napisan. zdej pa res #offline. Pridni bodte ;,Neutral
